ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
46647Q32VD,38,F,1047777,42980
11435E64AO,41,M,1490149,42993
36669A54FV,27,F,880460,43457
75446N86WW,51,M,1052617,43497
09015O58XN,62,M,606945,42646
17526H35GN,53,F,1107281,43248
94041I27MT,30,F,1056938,43553
65746P86OL,35,F,1132504,43215
79311B89CI,46,M,1642676,43545
59871R95VP,62,M,947621,43131
90635N04UR,43,M,1755791,43280
90571M38QC,62,M,1639251,43159
63773E90PD,39,M,1882258,43221
82691R80JV,55,F,719202,43266
69734L25XA,62,M,1620724,43281
52870Q43DB,51,M,372350,43439
86656E64KZ,65,M,1765555,43310
42326C99WC,49,M,1508944,43352
68096F70DO,39,M,1455490,43362
06594L11OU,61,F,929016,42863
42031N76IZ,46,F,1389276,43364
73553C12JZ,63,M,643314,43539
29236S52FA,42,F,1344911,42931
98893U00WN,35,M,1189327,43331
30144F62HV,61,M,1762990,43486
02282X81VZ,38,M,842481,43466
06340X22VJ,39,F,1321129,43394
03228O07YG,42,F,1041338,43468
93811M10ZL,62,F,977511,43184
15311Y78ZT,30,F,668651,43595
93718E66CK,61,F,1883771,43272
35404Q27BC,50,F,1244415,43642
61814J01XN,59,F,1535388,43307
04049T44PP,37,M,1060126,43290
06605R29MX,47,F,1592527,43587
96699L56GE,45,M,1647017,43539
92457G69TH,51,M,1481551,43590
22870U47OD,26,M,1108069,43393
46644E48DT,58,F,1743451,43164
86488C12CI,43,M,1791284,43417
90402C31VJ,63,F,895993,43193
45699U75BR,46,M,1778619,43591
32024S13ZE,63,M,931962,43327
37189W80KT,39,F,1010623,43507
37765H69AZ,30,F,709594,43577
44909H38VY,55,F,1445126,43531
28248G40TC,42,F,900727,43641
62985X13FD,63,M,426768,43396
88212O98JV,64,F,434759,43000
29257Z47CT,52,M,503207,43365
00459K16JO,26,M,950622,43304
36577M79PE,53,M,1627697,43417
36491U19HH,47,F,842085,43357
04538L59IX,56,M,1377776,42929
55405P22TA,53,M,1793387,43379
44566R86HB,35,M,859396,43520
14945S64FB,27,F,514736,43224
72499U17SV,42,F,1311809,43026
03740B72BK,47,F,1375226,43311
90775D74HE,54,F,1087828,43319
53853U25CU,27,F,931748,43177
10242A62KF,59,F,373730,43564
74611N58LZ,64,F,357322,43603
34762D35MV,42,F,841893,43516
30180C10ZZ,43,M,1289601,42831
74720Z80QH,34,M,1091410,43226
23943W11LY,48,M,1903875,43324
30398B70DQ,28,F,651914,43429
80147E86FW,28,F,1001958,43291
96240F16FD,56,M,952222,43354
54563I46YY,61,M,1698945,43340
37528Q24ND,35,F,507713,43236
98843I67WA,62,F,462852,43290
16654V08JB,42,F,1482889,43235
82238X48VJ,44,F,1396328,43419
44022P43FO,56,F,1942320,43404
15746V47GA,37,F,1328056,43156
20259D19PC,42,F,1252606,43356
66959B04GB,41,F,1370265,43357
01579K76NI,63,M,1061465,43309
47677F92AH,40,F,816193,43286
40466M05IE,39,F,1576857,42651
47752K29OG,29,M,1011623,43526
26130Y20JZ,34,M,1433021,43247
25917L30YY,57,F,1887774,43348
64979C29XA,51,F,1029163,43174
25149M54JK,30,M,601089,43528
87795E88VM,31,M,758137,43562
73965V30GV,56,F,691539,42766
19258P34KK,49,F,1096910,43410
77356B63PA,28,M,700065,42892
03602J91GA,58,M,974384,43236
15530S20LY,62,F,1929873,43136
21185J00NS,57,M,435428,43287
28096F85PW,41,M,1308160,43342
34967E46VY,53,M,1425575,42653
60830D25EJ,47,F,1324118,43311
76057S95UV,63,M,636337,43164
96372S63TG,62,F,324599,43454
12268I23KR,28,F,1142906,43547
13992V21GX,51,M,1322695,43222
02870N61VI,51,F,1355544,43598
04700S87IP,25,M,683616,43003
26165B60YH,36,M,1846733,43495
50703Q69UT,62,F,1044162,43189
23268G53BH,38,M,1151712,43165
18116L88NC,35,M,1086153,43623
61751Y95UV,51,F,842228,43187
91786L80TS,44,M,1225268,42918
84611T21VG,50,M,1104392,43260
79081D46SC,26,M,1160824,43565
34258E61HU,65,F,895778,43600
02598C07LH,34,M,953907,43441
10776G42XG,44,M,828312,43277
87878R84MN,45,F,1518898,43605
35493W32XW,40,M,1232594,43535
40528F25PR,27,M,743595,43639
89520X85VI,33,M,1116556,43552
03413K35TA,47,M,1984620,43509
36370J80RC,42,F,1398747,43384
61968G16UD,57,F,890390,43435
69749L18TJ,36,F,1052365,43174
01785T40TK,33,F,1073361,43503
11534B59JY,25,F,1090230,43351
79347U99OX,27,F,754087,43171
64756C54GX,59,M,1157986,43161
39746H27ZK,62,M,1278840,43460
94485R10SA,48,F,883438,43372
78588B36UX,42,M,839522,43363
75631U56QD,31,M,908825,42869
29691X28SS,60,M,1176155,43180
01012E25UO,47,M,1697750,43346
81620B60BM,31,F,1012088,43335
41438J25FX,34,M,687028,43596
60465J31UQ,57,M,879234,43196
41060Q09WS,38,M,805197,43000
04205D57TZ,54,M,1155405,43276
72575M60JD,39,F,1420664,42850
02634Y15WE,44,F,1554498,42878
05371M43VJ,28,M,1474094,43166
89338A37OZ,50,F,1385826,43464
82069H45ZL,52,F,1773715,43357
28864H84UO,56,F,1559721,43307
17901Q93TZ,58,M,1938214,43600
49053H23RD,36,M,1260865,43482
53309O47QL,26,F,927810,43433
96176F25CF,36,M,1561975,42906
13166V51EB,28,F,1127978,43168
20433H36EO,65,F,975286,43313
08326P73VA,49,M,1149352,43448
82831O44UB,60,F,1968506,43119
04912C62ZW,40,F,917587,43023
82099X92JX,38,F,1427270,43315
08307J44YK,41,M,1443998,43403
27574G33SB,56,F,846083,43041
06101G33PH,38,M,1738723,43351
75881Q70GY,34,M,1205237,43233
63358F09GV,47,F,1409767,42651
49619Z76VI,32,F,552561,43132
56726Y34RL,32,M,1140449,43298
88785Y12KA,57,M,704753,43122
43487Z22WU,56,F,1138923,43524
27681U03VH,41,F,1542792,43582
03381D56UG,38,M,1615800,42891
75815N13OC,50,F,1359037,43148
35775H51TO,44,M,1788640,43390
96300U15XA,32,F,836293,42974
88716P46DI,38,M,1884107,43168
86992R92AW,60,M,565523,43239
86787L90GI,27,M,1189456,43270
74814D96BE,33,M,890791,43192
38780J87RP,39,M,871931,43205
21908U47KJ,26,F,1169098,43445
90873C98SU,52,F,790365,43235
60468Y95NN,26,M,924335,43195
07220M94AR,37,M,1456885,43160
08089S29MR,60,F,1048654,43280
66858R75OF,53,M,407043,43409
06091S57ZX,47,F,1061221,43281
46365H20NJ,31,M,748601,43163
76679Z44BP,28,F,921166,43106
72079A32ZH,43,M,1853186,43041
83598W46OV,42,F,1180505,42985
24320G66FU,26,F,1101907,42998
17822V27PG,33,M,784775,43216
41410A38ZE,44,F,1479330,43316
85594U48ZU,57,F,1681682,42951
03366M08VM,65,F,657762,43278
82220Y59UQ,26,F,933802,42906
63185A90XB,34,F,873379,43233
92145K58EQ,26,F,644645,42658
09124Z76JT,33,M,604056,43560
48232U88ZP,32,F,695742,43202
09893B42AR,65,F,469584,42906
99953H49XL,39,M,826946,43250
64799H16XN,32,F,1084080,43624
53181E04KL,59,F,1082742,42992
10645M94AV,48,M,1566154,42901
67732U44PA,65,M,1279770,43007
84208S01IQ,28,M,1025716,42801
15036X20VD,27,M,1417725,43241
70443A99FF,27,M,790637,43297
37961B66JL,39,M,1027505,43558
74525N60ZW,37,M,1240494,43538
28208I21EP,49,F,1242174,43465
35580D54IO,63,F,1060043,43317
89777J64TN,59,M,932323,42741
12258K11YG,59,M,1115544,43158
80170C56EX,50,M,973597,43260
25975K30SM,29,F,504868,43556
33623I35SD,33,M,1110426,43497
22337W16ZU,45,F,1515734,42784
77094J95DT,47,F,1032520,43201
10705B80GX,30,F,899593,42808
71011R24TV,53,F,727198,43394
49631L17BT,30,F,598265,43295
03754A46SM,60,F,851933,43040
73589E46MR,46,F,1053277,43236
69699D41NN,40,F,993736,43274
74296G87AS,41,M,1929892,42927
03932K11ME,38,M,1111523,43228
25110S41EO,37,M,1202071,42813
47747E69AE,27,F,561924,43151
88344P65UA,61,F,405718,43061
30196A10VC,57,F,352541,43575
67882L56FO,54,M,683115,43266
65091V91ET,48,F,1041990,43300
20067O46FO,58,F,1508115,42859
80177S10EW,35,M,1332935,43270
11856B36IG,42,F,1420877,43506
34835I66XO,38,F,1077394,43413
31594D54ZY,56,M,1372660,43226
21731J55HN,56,F,1426970,43426
76521Y64RL,56,F,1050730,43005
08716V61AF,47,F,1254978,43271
00294L80NV,58,M,1147651,43290
27797Y06LZ,46,M,937181,43313
13398O11AC,53,F,1261115,43381
55385I04JR,57,M,1908705,43326
03163M12GH,55,M,1165705,43196
11350C41IO,53,M,805234,43384
57702M88TL,38,F,882409,43205
41230C50RN,32,M,746921,43382
74734V55QY,26,M,938206,43416
53682M50AF,40,F,1582295,43184
04908I03LJ,32,M,1495842,43317
23387B22KB,44,M,1944160,43536
15468D33KO,48,M,1223048,43565
59225O93LA,61,F,526261,43557
47388G47BD,62,F,1225245,43436
30417K24XJ,30,M,617130,43232
35023F97EW,29,F,875196,43639
32490S27MC,37,F,921430,43239
27585O27QT,44,F,994113,43000
38250T89LV,58,M,867631,43252
80025S56EO,36,F,1148786,42793
56276Y33GO,48,F,1592581,43209
04341C38CC,60,F,1676171,43446
21761Z83YP,48,F,1033962,43296
92236X14QG,38,M,1769612,43353
00203Q62KO,41,M,1102455,43566
39109E46VV,45,M,963240,42849
98645A40MJ,50,F,928908,43581
80525V48MW,34,F,594815,42630
82187R57MK,48,M,1160902,43228
95051F42QS,32,M,1386222,43378
87688T61FY,61,M,1078649,43619
49159G33EG,46,F,814078,43586
18430E60FS,27,F,618426,43405
55344I94NJ,64,M,674371,43479
52959S22IN,50,F,1311512,43184
18204Z70GQ,57,M,1718495,43384
59742N80JW,41,M,1520413,43156
60369I16VR,55,M,361632,43374
91485I94OP,38,F,854128,43310
38587U96VC,50,F,863859,43355
87937D50JD,50,M,1827362,43403
11919B35CK,59,M,979949,43346
20928K78HL,43,F,1296501,43604
83980Y71PS,35,M,644263,43509
56511W77MV,42,M,1281691,43379
54786H19SA,30,M,1468769,43507
75643H51GU,26,F,823086,43496
67840N14GK,46,F,1029410,43298
81845I45FC,60,M,321002,43171
38924O67CZ,56,F,1840568,43159
08330H96YB,37,F,1364831,43611
65312V41VS,56,M,795766,43367
78334X10HL,56,M,652723,43301
44989L06XF,25,F,567870,43310
55140A12MK,54,F,404707,42808
80893A20KD,62,M,384547,43245
56594U12QL,26,M,607761,43444
54261Q55ZW,57,F,1911452,42673
49402T56OI,57,F,1196276,42908
37667D50YP,57,M,770475,43421
86918Y24OP,32,M,640630,43370
46196M34BK,60,M,1024376,43498
05993B11IG,56,F,358760,43376
03234T51FC,28,F,770272,43516
11314P85DZ,58,F,313889,43510
76718G20CL,55,M,800437,43360
38576D95BZ,51,F,1033484,43319
18465C76JE,30,F,588160,43301
57033C43UJ,28,M,699440,43227
52742C38CP,57,F,735721,43295
75477X67TG,49,M,1435428,43253
06447G18AO,54,F,815975,43209
24567C17BZ,27,M,1321332,43296
65768Y39BV,45,M,1757257,43361
11832T33DJ,37,F,989433,43213
01660U48DL,51,F,699708,42800
02886I99ER,29,M,1389901,43243
28210O20VY,28,F,1080075,43294
76686X70SL,61,F,819048,43316
38325O76FL,38,F,1055006,42664
28934N40FM,31,F,586856,43583
10693L02TY,31,F,796089,42768
37454W82BA,48,F,926824,43242
50776V40NC,61,F,714923,43221
48301Y84YX,53,F,1126125,42644
33594O65BL,32,F,1187923,43243
75272S15ZU,35,F,708287,43638
52963I22LA,55,F,1829753,43241
05206U17RL,42,F,871351,43582
51222D05GF,33,M,605527,43549
06058I56CB,39,F,1401047,42958
38632W53TU,60,M,1148392,43497
80116D27BJ,36,F,1476358,43381
93312M08WK,35,F,1105820,43602
12505C64TJ,61,M,979828,43343
96293Y70PZ,28,M,985376,43536
95462K98HQ,25,F,590724,43470
36531H04UC,28,F,777377,42755
81240U44DU,27,F,827635,43057
83912D06XK,61,M,1754038,43362
65223T18UU,57,F,1823276,43551
16764Q78KJ,47,M,1762684,42721
26350O80LN,28,M,919079,43584
34252O46JY,37,M,1380218,43032
54673X25HD,30,F,1161046,42813
07983D17OW,60,M,634174,43499
88914B12NJ,64,M,1343329,43483
55153M80DK,32,F,837718,42722
62824P38YN,37,M,1275764,42912
36533X92XY,27,M,1247070,43488
90523C91SF,49,F,1155893,43282
71048Z43JC,38,F,1050128,43363
50412E70LG,28,F,1190315,43515
35499C87SQ,65,M,1473089,43316
74842J03LU,40,M,1714515,43256
08839V56LL,30,M,677477,43587
54350D96YQ,46,M,957192,42890
76495C26JB,28,M,933715,43337
73080D28KL,56,F,436109,43369
20736S23ZP,35,F,559010,43194
43966E91TZ,32,F,817951,43562
79489T63FF,55,M,408748,43634
17649U15DD,65,F,1285393,43569
62028O85OH,42,F,1049532,43509
76253H11JT,53,F,910176,43594
13460X75DC,41,F,1104563,43168
74400F42FR,50,F,963486,43503
64906M92EO,38,M,1796780,43375
53686U67IY,55,M,661602,43405
10659P93KG,54,F,593939,42639
52380D77GT,38,M,1085958,43580
53313H11YK,54,M,1264558,42919
15309B45JA,48,M,1915033,43237
21548A28TA,55,F,1670476,43172
25279W55ZV,45,F,1353197,42778
19278V69ED,31,F,818709,42837
74426Y23DP,57,F,920672,42875
48992J85WF,42,F,816130,43246
43092O69ST,41,M,1563607,42628
49784S62YI,45,F,809817,43377
08730N76CS,44,M,1785647,42911
94731E70PF,58,M,1431706,43290
94202X90LR,53,F,1150983,43449
51291I27WP,54,F,444075,43439
22903V73EF,50,M,1954348,42685
39443R00KT,50,M,1066405,43467
35832S78HU,30,F,617134,43432
54833A01MZ,55,F,1356012,43341
24900Y31RW,50,M,1436999,43191
94385R85JJ,57,F,809956,42965
83193Y74UZ,27,M,1230185,43295
57507E77NO,54,F,1704317,43248
75725Q23ZV,48,F,1552232,43403
93907R30RQ,46,M,1284715,43480
09132H35WL,52,M,796572,43435
64078K97CH,28,F,744877,43201
31955F77NH,39,F,1234996,43273
47982M14IU,40,F,1451591,43172
91325Q56TF,40,F,1234724,43591
53266E67KJ,44,M,1343738,43157
69465E82HS,33,F,972394,43332
92738J03QW,56,M,329029,43607
71177F87OS,37,M,884213,43173
07031T22UC,52,M,1309803,42747
66548Z53BC,26,F,1193891,42689
29335G10NT,47,F,1524921,43194
50282D34ME,64,F,1615982,43532
68112W68MK,29,M,1063034,43481
48358W46SN,47,M,1339138,43145
61401Q01BI,32,M,851429,43629
08410Z31XA,30,M,831203,43434
35118N19GL,48,M,1180869,43175
18821P49PR,56,F,1217225,43125
51202A42EO,59,F,1632783,43204
96682O75QZ,60,M,1716546,42801
79642A30ON,31,F,898666,42701
51565J93VG,65,M,690817,43345
37473F16II,36,M,1858218,42958
85978F95RP,50,M,1568489,43336
90154K01OH,38,F,1370748,43644
66728V50RR,46,F,892268,43604
83059C18QM,38,M,1666737,43337
24858L77IG,27,M,838616,43564
54786F38PS,31,M,1067752,43240
15600S29VK,27,M,877940,43347
77962Y94PV,59,F,1024515,43191
03743I38ZT,57,F,721908,43219
21046A17ES,62,M,1799960,43462
85155D01BC,55,M,606839,42880
51549F34XI,35,M,713967,43226
59236P08AN,28,M,1200589,43279
22194T82VS,51,M,1721392,43529
05988P80PT,35,M,697846,42897
33267F00CW,64,M,741534,43598
81447O63PB,59,F,1648932,43469
41609V36ER,35,F,771326,42654
51039A96AQ,63,F,1290245,43393
45086D11TY,46,F,870710,43523
56688D29UJ,39,F,1552309,42746
27120B91EJ,37,F,1206864,43329
33890C71PS,34,M,687312,43603
42230Q46FI,27,F,509730,43261
67207Y81CN,56,F,686271,43491
11321Z73BV,45,M,1924944,43495
00981N41LA,25,M,718119,43500
69749G81QB,46,M,1279638,43486
39525D70YR,37,F,911745,43399
15482W64TJ,45,M,1600034,42896
10112G08AD,65,F,1850822,43086
94442A97FW,63,F,766657,42963
06848V41KQ,42,M,1857255,43551
27501T88XQ,25,M,729162,43473
33379Q91AA,56,M,772517,43332
37699R78XL,62,M,1626047,43222
22943W19IR,38,M,1195021,43509
16346J97DY,61,F,1394478,43588
70409Y70UV,36,M,855400,43230
69707U87PR,37,M,1212573,43244
02765D44PT,58,F,373434,43162
85091N90MM,45,F,1282333,43152
23250E66FC,37,M,1743674,43459
14403X05AX,48,M,1707160,42824
84214H71EQ,52,F,1785823,43331
71387I90RE,45,M,1585973,42678
99069L59LJ,50,F,1284721,43379
69719T17JE,30,F,1169748,43171
14198J87JZ,27,F,771292,42632
66389N00ZV,35,M,1451339,43386
93136S36SX,61,F,454353,43028
41010P13TV,33,F,973173,43403
56648K02RI,60,M,1679125,43416
62728P25BR,42,M,992049,42909
44137Q45VX,58,M,487126,43326
35413U75UA,41,F,1115521,43547
43343N12TB,38,M,1806142,43328
13826N10NQ,44,F,1130050,43622
50481A08FN,57,M,406614,43384
10499F63OR,44,M,1400375,42902
36772L85OA,59,F,1312164,43343
67141C06VF,53,M,894511,42879
13637O81BH,44,M,1725041,43592
84292U38HF,59,M,1933584,43116
07899S34PH,30,F,952078,43294
68326I24SP,43,F,958743,43027
35689N96LP,40,F,1159373,43476
04619I96CX,39,M,1792226,43346
73490H42WX,48,F,1549488,43507
44175H48LR,42,M,1427763,43304
52058O99NN,56,M,1155781,43346
23882X88BB,28,F,831553,43467
37402U15GM,53,M,1322183,42651
51186S42IE,60,M,1088506,43576
47720A87AW,32,M,718099,43330
96718Q68HY,43,F,1454723,43321
97660D30BC,62,M,1605163,42793
96852A86JL,29,M,1138788,42807
48962V84OK,29,F,933384,43265
79876H77UK,52,F,462921,43528
74091Z47GR,50,F,1550546,43254
23720L71MH,34,M,922364,43151
65057K34VN,40,F,1449352,43263
75790T97YU,65,F,1605923,43333
80222L29KN,45,F,1427765,43171
72223J89SH,55,M,363685,43568
54892Z41AQ,53,M,1538106,42763
19862P53NB,60,M,1394840,43245
55981O88JA,46,M,1463063,43604
86978X31EF,39,M,1097726,43522
91438Z43EG,31,M,700305,43361
74888Y05MF,29,M,973387,43531
75169D79FJ,63,F,1049554,42955
96975T69WI,29,F,1035492,43077
73901Z28VR,41,F,1057426,43346
34452P19CY,58,F,575981,43505
30750M94MY,64,M,1866200,43301
52217V68IL,35,M,1446822,43368
92568I85XK,46,M,1390272,42722
75840O72XE,31,F,1062740,43506
73971M35RZ,53,M,1264776,43243
99247Z56XF,29,M,620935,42932
98435V61YT,34,M,605244,43261
21464A54IH,31,F,803655,43360
16589A71ZO,29,M,1444817,43457
08854P44YR,50,F,1010503,43330
18011N42ME,55,F,954254,43634
64166U39RI,36,F,1325389,43103
27542G81QG,33,F,611513,42769
36489N27LQ,44,M,1386648,43386
84803D37ZN,32,M,696182,43375
21116R68NB,42,M,1461739,43353
81961A25YQ,51,M,1624794,43257
21056S17NB,36,M,1758069,43558
74337F81CA,63,F,1868286,43209
79987X21KA,44,M,1716084,43174
66435N91AX,33,F,819668,43586
47456P74DE,27,M,1458422,43124
95266G93DE,38,M,1552856,43608
43625A70ZH,51,F,1669899,43201
28642O21IG,60,F,417579,43473
18821Z05KK,65,M,806919,43040
95361B97GX,36,M,1691012,42789
99302V20CX,43,F,1119977,43313
44620V18TY,58,F,1620229,43243
00912W84TU,25,F,1198066,43437
67362L62DK,48,M,1183792,43036
10190X03DT,39,M,1884594,43610
96019W04MS,42,M,1873237,43256
23020U00ZV,40,F,1090061,43337
71574W73MQ,35,F,617399,43558
47212K26SP,36,F,1510085,43532
58929H59HN,44,F,1044695,43269
06121A96EE,33,M,980587,43457
19740R34PO,60,F,1774142,43525
10520B36DN,55,F,1596110,43211
46725L19EY,30,F,1195995,43332
70241L05MJ,39,F,867003,43279
65707X38EG,54,M,1466911,43440
59807V43QN,55,F,1536997,43270
78310V70PV,30,M,761147,43502
02890O52NK,55,M,1816525,43181
85437H36JY,30,F,723082,43442
08234P02QT,38,M,1848629,43019
27888H06MW,46,F,1138368,43098
45483C47YJ,55,F,1980788,43160
78338T90CZ,35,M,1270110,43643
48824T96MS,64,F,827610,42662
53261C33NE,28,M,636150,43364
00737R84IP,49,M,1246944,43644
73023N90YK,52,F,1701634,43164
10567T21MB,28,F,1075392,43284
24471D13PT,31,M,993827,43077
23373C67DU,33,M,1089603,42813
09182D86PH,50,M,1658567,43283
77453S20PS,59,M,529981,43361
66210L56JT,27,F,770325,43151
70392W32WD,40,F,960279,43567
89380J45RU,55,M,1731160,43278
16469C24CM,35,F,528346,43304
85115L72EM,25,F,1178176,43165
73262I14NG,27,F,857539,43406
33440J47EK,58,M,1098191,43034
63543D42IN,48,F,1091268,43466
82969M56YT,36,M,1930586,43280
04199P09CX,38,M,1669202,43376
20309L94ZO,32,M,1261718,43457
02618K37YS,28,F,1070908,43562
55373O35GN,26,F,550359,42790
24614D03VM,39,F,957767,42697
37267F74JJ,26,M,1260554,43305
21547U18ZY,53,F,1040684,43257
08767D44CA,56,M,1063683,43521
59812O76UB,51,M,1967013,43468
84079C47UG,61,M,1017771,43431
20268S09RD,31,F,960354,43282
84623S61JQ,65,F,488334,42718
98281W86KG,57,F,996750,43369
37898E46ZX,65,M,1881596,43535
22591Y59DW,31,M,612713,43525
45162I59KT,37,M,1760670,43489
53082L44RH,33,M,717525,43273
71809C15VM,57,F,696233,42978
19503I21GB,35,M,1016718,43350
43435W54AQ,55,M,457468,43398
58827X28OD,65,M,1795879,43189
85700L76CK,58,M,462762,43472
37821S54WL,52,F,1646453,43259
67354C73KK,34,M,886675,43152
48078W02IY,48,F,1482557,43241
70582P42VK,55,M,1990844,43259
09725X88LR,50,M,912531,42942
96447V51LR,38,M,1368350,43240
86582B41WH,35,F,502259,43011
12712A83CZ,30,F,740672,42808
82968X61IE,47,F,914305,43626
99601S71UC,58,F,741195,43243
22165Y29FG,55,F,1452385,43584
70470R76YG,28,M,621914,43294
48571D14ZL,53,M,1623887,43439
63353X87JS,64,F,1159549,43302
95315D87YY,29,M,757374,43562
72388D24OI,50,M,1327453,42832
12775E39AV,64,F,1395680,43629
44072A07DK,43,F,1129342,43285
61525Q29PR,46,F,1151073,42987
60876H65KT,52,F,1063811,43158
48792F26PD,25,M,952172,43286
71288S87GL,58,M,1457021,43137
09905F69AE,39,M,1025366,42836
52278T24SY,57,F,1998997,43222
46091D82YA,64,F,1855457,43467
79073Z88GU,57,M,420965,43538
78635J24NC,34,F,720538,43617
88451T23JD,45,M,1406823,43508
54921W17IW,62,F,1960454,43389
47204J04UA,59,M,683385,43141
89922E22XZ,47,M,1570851,43264
14471T91MV,54,F,773428,43218
98277T42OD,55,F,412499,43482
22928R59BQ,32,F,708439,43290
91956C07HJ,31,M,849772,42642
59521U51ZX,27,F,1173734,43185
98191Z07RG,39,M,1218291,43423
52468W72SA,35,M,1164097,43631
31108O82UO,41,M,1442712,43497
69341B98CD,32,F,1090551,43488
59088I61AW,38,M,1274528,43252
79570L02SB,30,M,1476602,43297
38638C53NW,59,F,1679676,43315
24675G58GQ,46,F,1434700,43397
21939E00RF,46,M,1624624,43419
15264Z24KM,32,F,995078,43281
75552Y67RG,44,M,990952,43632
73457R06QZ,52,F,1854573,42878
27240T86GL,56,M,914557,42836
30588T79DP,30,F,588284,43507
03549M84VE,43,M,1479912,43381
39185G31ZK,53,F,1638959,43384
54157U41KV,42,F,1102508,43409
97657X39LJ,65,F,1828141,43442
10379A45WD,62,M,1502582,43191
32110T48XM,44,M,1175085,43473
73157I52ZL,36,M,1182457,43471
46660Y64HP,44,M,1796606,43151
15291Q94OL,54,F,1157959,43459
48379U15UV,59,F,1305294,43444
28371U46WQ,49,F,1001179,42741
10802O54YW,50,F,1248527,43298
64013O40GP,34,F,538030,43548
98833D90EL,64,F,899844,43146
14820A57TH,43,F,907330,43170
02764X71XT,43,F,861566,43171
15804D36ZF,35,M,892720,43296
19589T33XU,29,M,1049689,43155
52460L16US,53,F,1116925,42772
96398C13FF,33,F,518287,43250
25042J05DG,37,F,1132381,43237
91885M21DF,58,M,1544126,43587
93899L26KD,41,F,1289783,43216
55140Z57QP,31,M,953898,43231
47846I81ZB,46,M,1634842,43577
70655J81YE,30,M,639622,42649
41429G84QX,50,M,1846331,43392
77387M48IZ,48,F,1250634,43133
42801D66XK,57,M,716270,42797
07060E09TY,42,M,1152196,43442
23807K92XV,49,M,1256269,43155
77703F91WB,28,M,1121145,43392
44415D34YS,60,F,351909,43376
91508X03GM,45,M,1330854,43185
14312S68BC,32,F,656075,42861
80024M52UM,64,M,1877279,43169
11175E09DG,63,F,1771707,43522
57574V66FI,55,F,1270790,43522
01492R38DW,44,F,1365517,43236
79029H53CZ,53,F,1781000,43597
05666N21FR,43,F,1506190,43214
90488R20TX,42,F,1174792,43555
44705R49DR,59,M,1054155,43399
01275O88XU,45,M,963992,42994
79034T24UT,36,F,1270112,43247
57794Q93HB,36,M,1782439,43010
19361U86RA,52,M,1212152,43354
29435B74QF,42,F,946168,43179
08813M26QZ,48,M,876068,43343
71827L70KK,48,M,805026,43480
32165U10LG,32,F,986128,43184
64060S32AL,30,F,732471,43244
78380Y81NR,56,F,1531846,43209
41068K96HW,32,F,928340,43602
56443Q62OW,27,M,880230,43333
03103S47RL,54,M,1467190,43142
98941J11JX,64,F,1978430,42685
43566R68DL,28,M,1195798,43258
23961B86QE,46,M,854466,43439
50618B42ZZ,46,M,1813895,43001
73164V04LW,35,F,932390,42997
26211M01PJ,28,M,1050110,43461
01186J90WT,28,M,1257731,42644
58836A23QT,30,F,1065303,43533
56006R95RW,65,F,1770562,43260
43021S65WJ,58,F,1355986,43569
43118D89BU,25,M,1277706,43464
78728R05AR,50,F,860844,42949
72140Q48MT,63,M,1438481,43156
64635Z15VK,59,F,944331,43225
66044T25XB,39,F,1379038,43453
93770E69DY,50,F,1071831,42778
38448M97PO,28,M,1127205,43425
06773H69IF,26,M,897699,42697
61519N74TD,46,F,1364126,43348
26412W37TG,55,M,1220978,43214
32583B74WY,55,M,502214,43633
06504I15JI,51,F,1446276,43603
84323Q52DU,36,F,1450971,43571
65670N96HQ,45,F,1251665,43255
49498B71QQ,31,F,1003662,43346
40663Y02XQ,51,M,1652966,43245
94472U39UK,37,F,1093602,43359
64390V78SD,63,M,995186,43438
70807U50QQ,43,F,1300903,43591
20210Y12CZ,60,F,918696,43636
46673B06NP,62,M,1777950,43539
02908N76HU,35,M,841052,43041
